id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h,l,call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership
381,16,4,4,6,0,0,0,0,285,4,1,0,1,0,Darnell,m,b,0,1,1,b,s,216,0.0902861,0.7915025,10.59781,0.0804637,0.5225287,10.5671,1,,,0,20.4,70,,,0,0.0205621,0.9527761,10.80489,0.06795,0.3516545,10.00609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
408,16,4,5,26,0,0,0,0,13,1,0,0,0,0,Darnell,m,b,0,1,0,b,s,240,0.0033359,0.9816528,10.29968,0.1907506,0.3284306,10.00383,1,3,somcol,1,9.1,,,,0,0.0094501,0.9693009,10.66644,0.0925394,0.2167726,9.809012,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,Public
86,16,4,4,6,0,0,0,0,285,4,1,0,1,0,Ebony,f,b,0,1,0,b,s,279,0.0547352,0.8104726,9.841985,0.0156556,0.2242187,9.321345,1,some,somcol,1,,7000,,,0,,,,,,,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
364,16,4,4,6,0,0,0,0,285,4,1,0,1,0,Emily,f,w,0,1,0,b,s,199,0.8991331,0.036512,9.999252,0.2246564,0.086145,9.220489,1,,,0,,,,,,0.0121449,0.9371503,10.93005,0.0870093,0.2865322,9.92,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
296,16,4,3,7,0,0,0,1,274,4,0,0,0,0,Geoffrey,m,w,0,1,0,b,s,138,0.0547352,0.8104726,9.841985,0.0156556,0.2242187,9.321345,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,
364,16,4,6,8,0,1,0,0,21,1,1,1,1,0,Geoffrey,m,w,1,0,0,b,s,199,0.022392,0.221549,9.614338,0.3561644,0.1875659,9.520982,1,,,0,,,,,,0.0121449,0.9371503,10.93005,0.0870093,0.2865322,9.92,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
408,16,4,4,8,0,0,0,0,13,1,0,0,1,0,Jay,m,w,0,1,0,b,s,240,0.1895358,0.6656018,10.34287,0.1731281,0.1360534,9.474319,1,3,somcol,1,9.1,,,,0,0.0094501,0.9693009,10.66644,0.0925394,0.2167726,9.809012,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,Public
191,16,4,4,20,0,1,0,0,267,4,0,0,0,0,Jermaine,m,b,1,0,0,b,s,52,0.022392,0.221549,9.614338,0.3561644,0.1875659,9.520982,1,,,0,20,90,,,0,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Private
296,16,4,6,8,0,1,0,0,21,1,1,1,1,0,Jill,f,w,1,0,0,b,s,138,0.7277222,0.0964076,9.819562,0.2395837,0.0886328,9.081825,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,
381,16,4,4,2,0,1,1,0,267,4,1,1,1,0,Keisha,f,b,1,0,1,b,s,216,0.0092243,0.9659145,10.14408,0.1777313,0.1453947,9.593764,1,,,0,20.4,70,,,0,0.0205621,0.9527761,10.80489,0.06795,0.3516545,10.00609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
86,16,4,4,2,0,1,1,0,267,4,1,1,1,0,Keisha,f,b,1,0,0,b,s,279,0.1448434,0.7160773,9.967776,0.0688581,0.263203,9.643809,1,some,somcol,1,,7000,,,0,,,,,,,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
296,16,4,4,2,0,1,1,0,267,4,1,1,1,0,Lakisha,f,b,1,0,0,b,s,138,0.0092243,0.9659145,10.14408,0.1777313,0.1453947,9.593764,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,
269,16,4,4,6,0,0,0,0,285,4,1,0,1,0,Latonya,f,b,0,1,0,b,s,113,0.0902861,0.7915025,10.59781,0.0804637,0.5225287,10.5671,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Private
364,16,4,3,7,0,0,0,1,274,4,0,0,0,0,Latoya,f,b,0,1,0,b,s,199,0.8991331,0.036512,9.999252,0.2246564,0.086145,9.220489,1,,,0,,,,,,0.0121449,0.9371503,10.93005,0.0870093,0.2865322,9.92,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
86,16,4,3,7,0,0,0,1,274,4,0,0,0,0,Meredith,f,w,0,1,0,b,s,279,0.4363947,0.3334244,9.967448,0.1804029,0.1447593,9.17378,1,some,somcol,1,,7000,,,0,,,,,,,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
269,16,4,6,8,0,1,0,0,21,1,1,1,1,0,Meredith,f,w,1,0,0,b,s,113,0.0114177,0.9559943,10.51105,0.168411,0.4069933,10.38693,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Private
191,16,4,3,13,0,0,0,0,285,4,0,0,1,0,Neil,m,w,0,1,0,b,s,52,0.0033359,0.9816528,10.29968,0.1907506,0.3284306,10.00383,1,,,0,20,90,,,0,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Private
269,16,4,4,2,0,1,1,0,267,4,1,1,1,0,Rasheed,m,b,1,0,0,b,s,113,0.1895358,0.6656018,10.34287,0.1731281,0.1360534,9.474319,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Private
381,16,4,3,7,0,0,0,1,274,4,0,0,0,0,Todd,m,w,0,1,0,b,s,216,0.3424815,0.4227923,10.09955,0.194318,0.2738013,9.654257,1,,,0,20.4,70,,,0,0.0205621,0.9527761,10.80489,0.06795,0.3516545,10.00609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
191,16,4,7,5,0,1,0,0,285,4,1,0,1,1,Todd,m,w,1,0,0,b,s,52,0.3034634,0.4718915,10.2307,0.1896288,0.1197555,9.334149,1,,,0,20,90,,,0,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Private
296,16,4,4,6,0,0,0,0,285,4,1,0,1,0,Tremayne,m,b,0,1,0,b,s,138,0.3034634,0.4718915,10.2307,0.1896288,0.1197555,9.334149,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,
364,16,4,4,2,0,1,1,0,267,4,1,1,1,0,Tyrone,m,b,1,0,0,b,s,199,0.1448434,0.7160773,9.967776,0.0688581,0.263203,9.643809,1,,,0,,,,,,0.0121449,0.9371503,10.93005,0.0870093,0.2865322,9.92,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
408,16,4,4,14,0,1,0,0,13,1,1,0,1,1,Tyrone,m,b,1,0,0,b,s,240,0.0902861,0.7915025,10.59781,0.0804637,0.5225287,10.5671,1,3,somcol,1,9.1,,,,0,0.0094501,0.9693009,10.66644,0.0925394,0.2167726,9.809012,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,Public
b,161,4,6,7,0,0,0,1,257,4,0,0,0,1,Emily,f,w,0,1,0,b,a,660,0.0033359,0.9816528,10.29968,0.1907506,0.3284306,10.00383,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
b,161,4,1,5,0,0,0,0,379,6,1,1,1,1,Lakisha,f,b,1,0,0,b,a,660,0.022392,0.221549,9.614338,0.3561644,0.1875659,9.520982,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
b,161,4,5,9,0,1,0,1,386,6,0,1,1,1,Sarah,f,w,1,0,1,b,a,660,0.3034634,0.4718915,10.2307,0.1896288,0.1197555,9.334149,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
b,161,3,3,4,0,0,0,1,785,4,0,0,1,1,Tanisha,f,b,0,1,0,b,a,660,0.0092243,0.9659145,10.14408,0.1777313,0.1453947,9.593764,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
b,162,3,5,13,0,0,0,1,27,1,1,0,1,1,Allison,f,w,0,1,0,b,a,661,0.1448434,0.7160773,9.967776,0.0688581,0.263203,9.643809,0,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
b,162,4,5,14,0,1,0,1,285,3,0,1,1,0,Kenya,f,b,1,0,0,b,a,661,0.4363947,0.3334244,9.967448,0.1804029,0.1447593,9.17378,1,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
b,162,3,3,7,0,0,0,1,385,6,1,0,1,1,Latonya,f,b,0,1,0,b,a,661,0.0111534,0.9755169,10.7527,0.0296518,0.6708379,10.86192,0,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
b,162,3,3,4,0,1,0,1,33,1,1,1,1,1,Meredith,f,w,1,0,1,b,a,661,0.0498238,0.8836139,10.48369,0.0583399,0.5508026,10.34339,0,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
b,163,4,6,7,0,0,0,1,257,4,0,0,0,1,Anne,f,w,0,1,0,b,a,662,0.8991331,0.036512,9.999252,0.2246564,0.086145,9.220489,1,,,0,25,270,,,0,0.0624157,0.8241402,10.37368,0.1100307,0.3208846,9.704366,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,163,3,5,5,0,0,0,1,264,4,1,0,0,1,Ebony,f,b,0,1,0,b,a,662,0.0092243,0.9659145,10.14408,0.1777313,0.1453947,9.593764,0,,,0,25,270,,,0,0.0624157,0.8241402,10.37368,0.1100307,0.3208846,9.704366,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,163,2,5,19,0,1,0,0,22,1,0,1,0,0,Emily,f,w,1,0,0,b,a,662,0.5868621,0.3378662,10.29106,0.1804726,0.1324186,9.40063,0,,,0,25,270,,,0,0.0624157,0.8241402,10.37368,0.1100307,0.3208846,9.704366,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,163,3,3,4,0,1,0,1,33,1,1,1,1,1,Tamika,f,b,1,0,0,b,a,662,0.3424815,0.4227923,10.09955,0.194318,0.2738013,9.654257,0,,,0,25,270,,,0,0.0624157,0.8241402,10.37368,0.1100307,0.3208846,9.704366,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,164,2,5,19,0,1,0,0,22,1,0,1,0,0,Anne,f,w,1,0,0,b,a,663,0.0547352,0.8104726,9.841985,0.0156556,0.2242187,9.321345,0,,,0,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,164,3,2,2,0,0,0,1,379,6,0,0,1,1,Kenya,f,b,0,1,0,b,a,663,0.4363947,0.3334244,9.967448,0.1804029,0.1447593,9.17378,0,,,0,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,164,4,1,5,0,1,0,0,379,6,1,1,1,1,Latonya,f,b,1,0,0,b,a,663,0.0033359,0.9816528,10.29968,0.1907506,0.3284306,10.00383,1,,,0,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,164,3,5,4,0,0,0,1,443,4,0,0,1,1,Sarah,f,w,0,1,0,b,a,663,0.0186697,0.8738047,10.03998,0.2748854,0.0925594,9.381095,0,,,0,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,165,4,5,14,0,1,0,1,285,3,0,1,1,0,Ebony,f,b,1,0,0,b,a,664,0.0111534,0.9755169,10.7527,0.0296518,0.6708379,10.86192,1,some,colp,1,155.9,425,,,0,0,0.798005,10.4883,0.0299252,0.5860349,10.27395,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
b,165,4,1,5,0,1,0,0,379,6,1,1,1,1,Kristen,f,w,1,0,0,b,a,664,0.8991331,0.036512,9.999252,0.2246564,0.086145,9.220489,1,some,colp,1,155.9,425,,,0,0,0.798005,10.4883,0.0299252,0.5860349,10.27395,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
b,165,3,5,13,0,0,0,1,307,1,0,1,1,1,Laurie,f,w,0,1,0,b,a,664,0.7277222,0.0964076,9.819562,0.2395837,0.0886328,9.081825,0,some,colp,1,155.9,425,,,0,0,0.798005,10.4883,0.0299252,0.5860349,10.27395,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
b,165,4,4,11,0,0,0,1,387,6,0,0,1,1,Tamika,f,b,0,1,0,b,a,664,0.0186697,0.8738047,10.03998,0.2748854,0.0925594,9.381095,1,some,colp,1,155.9,425,,,0,0,0.798005,10.4883,0.0299252,0.5860349,10.27395,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
b,166,3,2,2,0,0,0,1,379,6,0,0,1,1,Allison,f,w,0,1,0,b,a,665,0.0033359,0.9816528,10.29968,0.1907506,0.3284306,10.00383,0,,,1,9.9,87,,,0,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Private
b,166,4,6,9,0,1,0,1,285,3,1,1,1,0,Jill,f,w,1,0,0,b,a,665,0.1895358,0.6656018,10.34287,0.1731281,0.1360534,9.474319,1,,,1,9.9,87,,,0,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Private
b,166,3,2,1,0,0,0,1,313,6,0,0,1,1,Kenya,f,b,0,1,0,b,a,665,0.3034634,0.4718915,10.2307,0.1896288,0.1197555,9.334149,0,,,1,9.9,87,,,0,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Private
b,166,4,5,14,0,1,0,1,285,3,0,1,1,0,Lakisha,f,b,1,0,0,b,a,665,0.3034634,0.4718915,10.2307,0.1896288,0.1197555,9.334149,1,,,1,9.9,87,,,0,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Private
b,168,2,4,16,0,0,0,1,27,6,0,1,1,1,Anne,f,w,1,0,1,b,a,666,0.0033359,0.9816528,10.29968,0.1907506,0.3284306,10.00383,0,,,0,5.2,60,,,0,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Private
b,168,3,5,5,0,0,0,1,264,4,1,0,0,1,Emily,f,w,0,1,0,b,a,666,0.022392,0.221549,9.614338,0.3561644,0.1875659,9.520982,0,,,0,5.2,60,,,0,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Private
b,168,2,5,19,0,1,0,0,22,1,0,1,0,0,Kenya,f,b,1,0,0,b,a,666,0.7277222,0.0964076,9.819562,0.2395837,0.0886328,9.081825,0,,,0,5.2,60,,,0,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Private
b,168,3,2,1,0,0,0,1,313,6,0,0,1,1,Latoya,f,b,0,1,0,b,a,666,0.1895358,0.6656018,10.34287,0.1731281,0.1360534,9.474319,0,,,0,5.2,60,,,0,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Private
b,169,2,4,16,0,0,0,1,27,6,0,1,1,1,Ebony,f,b,1,0,0,b,a,667,0.8991331,0.036512,9.999252,0.2246564,0.086145,9.220489,0,,,0,12.9,400,,,0,0.0624157,0.8241402,10.37368,0.1100307,0.3208846,9.704366,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,169,3,5,26,1,1,0,1,313,6,1,1,1,1,Emily,f,w,1,0,0,b,a,667,0.5868621,0.3378662,10.29106,0.1804726,0.1324186,9.40063,0,,,0,12.9,400,,,0,0.0624157,0.8241402,10.37368,0.1100307,0.3208846,9.704366,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,169,3,2,2,0,0,0,1,379,6,0,0,1,1,Jill,f,w,0,1,0,b,a,667,0.0114177,0.9559943,10.51105,0.168411,0.4069933,10.38693,0,,,0,12.9,400,,,0,0.0624157,0.8241402,10.37368,0.1100307,0.3208846,9.704366,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,169,3,5,4,0,0,0,1,443,4,0,0,1,1,Tamika,f,b,0,1,0,b,a,667,0.0111534,0.9755169,10.7527,0.0296518,0.6708379,10.86192,0,,,0,12.9,400,,,0,0.0624157,0.8241402,10.37368,0.1100307,0.3208846,9.704366,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
a,16b,4,4,6,0,0,0,0,285,4,1,0,1,0,Allison,f,w,0,1,1,b,s,306,0.0114177,0.9559943,10.51105,0.168411,0.4069933,10.38693,1,,,1,17,75,,,0,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
a,16b,4,4,8,0,1,0,0,21,1,1,1,1,0,Hakim,m,b,1,0,1,b,s,306,0.0111534,0.9755169,10.7527,0.0296518,0.6708379,10.86192,1,,,1,17,75,,,0,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
a,16b,4,2,6,0,0,0,0,27,1,1,0,0,0,Jamal,m,b,0,1,1,b,s,306,0.1895358,0.6656018,10.34287,0.1731281,0.1360534,9.474319,1,,,1,17,75,,,0,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
a,16b,4,2,6,0,1,0,1,461,4,1,1,1,0,Jay,m,w,1,0,1,b,s,306,0.5868621,0.3378662,10.29106,0.1804726,0.1324186,9.40063,1,,,1,17,75,,,0,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
b,17,3,2,7,0,1,0,1,255,3,0,1,1,0,Anne,f,w,1,0,0,c,a,668,0.0027957,0.9521402,10.4536,0.2364453,0.1249801,9.621058,0,,,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
b,17,4,4,8,0,0,0,1,329,6,0,0,1,0,Emily,f,w,0,1,0,c,a,668,0.0034187,0.9049973,10.31092,0.2138021,0.1422275,9.557964,1,,,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
b,17,2,1,5,0,0,0,1,233,6,0,0,1,0,Lakisha,f,b,0,1,0,c,a,668,0.6911068,0.1563228,10.09963,0.2281576,0.0509336,8.959954,0,,,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
b,17,4,3,6,0,1,0,0,313,5,1,1,1,0,Latonya,f,b,1,0,0,c,a,668,,,,,,,1,,,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
b,17,4,3,4,1,0,0,1,323,6,1,1,1,0,Anne,f,w,1,0,0,c,a,669,0.9770772,0.0140997,10.03206,0.2312489,0.0547542,8.879333,1,,,0,,,,,,0.1909475,0.770569,10.56684,0.0578602,0.4121299,10.04055,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
b,17,2,2,4,0,0,0,0,189,1,0,0,1,0,Ebony,f,b,0,1,0,c,a,669,0.9487666,0.0330411,10.29577,0.18482,0.100121,9.191259,0,,,0,,,,,,0.1909475,0.770569,10.56684,0.0578602,0.4121299,10.04055,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
b,17,4,4,4,0,0,0,1,329,6,0,0,1,0,Sarah,f,w,0,1,0,c,a,669,0.1043005,0.8373702,10.46675,0.1013347,0.5916955,10.54033,1,,,0,,,,,,0.1909475,0.770569,10.56684,0.0578602,0.4121299,10.04055,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
b,17,3,3,4,0,1,1,0,316,6,1,1,1,0,Tanisha,f,b,1,0,0,c,a,669,0.9920427,0.0048143,8.841738,0.2950934,0.0531817,8.507345,0,,,0,,,,,,0.1909475,0.770569,10.56684,0.0578602,0.4121299,10.04055,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
b,17,4,3,7,0,0,0,1,17,1,0,0,1,0,Laurie,f,w,0,1,0,c,a,670,0.0452749,0.8981764,10.79518,0.0308121,0.5900108,11.07866,1,5,,1,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,
b,17,4,3,4,0,0,0,1,313,5,0,0,1,0,Tamika,f,b,0,1,0,c,a,670,0.1814695,0.5718328,10.21782,0.2580027,0.0734085,9.191566,1,5,,1,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,
b,17,4,1,12,0,0,0,0,19,1,1,0,1,0,Emily,f,w,0,1,0,c,a,671,0.454303,0.2714492,9.895607,0.2481415,0.1511719,9.291091,1,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,
b,17,4,2,10,0,0,0,1,17,1,0,0,1,0,Keisha,f,b,0,1,0,c,a,671,0.454303,0.2714492,9.895607,0.2481415,0.1511719,9.291091,1,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,
b,17,3,3,13,0,0,0,0,313,5,1,1,1,0,Latoya,f,b,1,0,0,c,a,671,0.8321389,0.1387261,9.692643,0.2177924,0.1583671,9.240676,0,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,
b,17,3,4,13,0,1,0,1,313,5,0,1,1,1,Meredith,f,w,1,0,0,c,a,671,0.2707331,0.549156,10.06199,0.1487236,0.2423275,9.438432,0,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,
b,17,4,3,12,1,0,0,1,323,6,1,1,1,0,Kristen,f,w,1,0,0,c,a,672,0.1043005,0.8373702,10.46675,0.1013347,0.5916955,10.54033,1,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,
b,17,2,2,10,0,0,0,0,189,1,0,1,1,1,Latoya,f,b,1,0,0,c,a,672,0.7046454,0.2521641,10.00487,0.1506685,0.3019941,9.668208,0,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,
b,17,2,3,11,0,1,0,1,387,6,1,0,0,0,Meredith,f,w,0,1,0,c,a,672,0.9894956,0.0048631,9.474319,0.2574096,0.0481538,8.69768,0,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,
b,17,4,4,11,0,0,0,1,329,6,0,0,0,0,Tanisha,f,b,0,1,0,c,a,672,0.9714688,0.0240715,9.92974,0.1700175,0.1496929,9.321793,1,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,
b,17,3,4,7,0,1,0,1,313,5,0,1,1,1,Anne,f,w,1,0,1,c,a,673,0.3361651,0.6373696,10.43191,0.1088479,0.4065759,10.41214,0,3,,0,,,,,,,,,,,,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,
b,17,4,4,8,0,0,0,1,34,1,1,1,1,1,Kenya,f,b,1,0,1,c,a,673,0.9545974,0.0428035,10.27677,0.1974444,0.1093796,9.304468,1,3,,0,,,,,,,,,,,,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,
b,17,4,4,6,0,0,0,1,313,5,1,0,1,1,Sarah,f,w,0,1,1,c,a,673,0.9714688,0.0240715,9.92974,0.1700175,0.1496929,9.321793,1,3,,0,,,,,,,,,,,,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,
b,17,4,2,7,1,0,0,1,313,5,0,0,1,1,Tanisha,f,b,0,1,1,c,a,673,0.3975947,0.1801956,9.876219,0.3128728,0.0308469,8.728264,1,3,,0,,,,,,,,,,,,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,
b,17,4,5,13,0,0,0,1,326,6,1,0,1,0,Carrie,f,w,0,1,0,c,a,674,0.3361651,0.6373696,10.43191,0.1088479,0.4065759,10.41214,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,17,3,2,12,0,1,0,1,255,3,0,1,1,0,Emily,f,w,1,0,0,c,a,674,0.217249,0.4957734,9.965053,0.1972654,0.2234298,9.422949,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,17,2,2,11,0,0,0,0,189,1,0,0,1,0,Keisha,f,b,0,1,0,c,a,674,0.9545974,0.0428035,10.27677,0.1974444,0.1093796,9.304468,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,17,4,3,11,1,0,0,1,323,6,1,1,1,0,Kenya,f,b,1,0,0,c,a,674,0.0452749,0.8981764,10.79518,0.0308121,0.5900108,11.07866,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,17,4,3,5,0,0,0,1,313,5,0,0,1,0,Anne,f,w,0,1,0,c,a,675,0.217249,0.4957734,9.965053,0.1972654,0.2234298,9.422949,1,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,
b,17,3,3,5,0,0,0,0,313,5,1,1,1,0,Emily,f,w,1,0,0,c,a,675,0.0452749,0.8981764,10.79518,0.0308121,0.5900108,11.07866,0,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,
b,17,4,4,5,0,0,0,1,313,5,1,0,1,0,Keisha,f,b,0,1,0,c,a,675,0.6911068,0.1563228,10.09963,0.2281576,0.0509336,8.959954,1,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,
b,17,3,4,6,0,1,0,1,313,5,0,1,1,1,Tanisha,f,b,1,0,0,c,a,675,0.9452907,0.0483303,9.892426,0.2518649,0.0559816,8.93406,0,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,
b,17,2,3,3,0,1,0,1,387,6,1,0,1,0,Emily,f,w,0,1,0,c,a,676,0.9545974,0.0428035,10.27677,0.1974444,0.1093796,9.304468,0,,,0,,,,,0,0.0251812,0.9507762,10.70766,0.0911121,0.2887298,9.975855,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,Private
